workerid,proliferate.condition,answerer gender,character_type,crit_trial_number,fill_trial_number,image1,image2,item,maximum,minimum,minute,name1,name2,questioner gender,stakes,time,trial_number,trial_time_minutes,trial_type,error
759,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy2,airport_crit,5,-5,none,Dakota,Kendall,female,low,8:00,2,0.59135,crit,
759,condition1,female,fill,NA,2,filler_guy3,filler_girl1,restaurant_fill,10,-5,5,Skyler,Jordan,male,low,none,3,0.19783333333333333,fill,
759,condition1,female,nerd,2,NA,nerd_girl1,nerd_girl2,premiere_crit,5,-5,none,Quinn,Casey,female,low,1:30,4,0.2081,crit,
759,condition1,male,fill,NA,3,filler_guy4,filler_guy1,phone_fill,15,-15,10,Jamie,Jessie,male,low,none,5,0.19708333333333333,fill,
759,condition1,female,fill,NA,4,filler_guy2,filler_girl2,coffee_fill,16,-15,15,Shawn,Sam,male,high,none,6,0.2049,fill,
759,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy1,bank_crit,5,-5,none,Devin,Alex,female,high,3:00,7,0.1773,crit,
759,condition1,male,nerd,4,NA,nerd_guy1,nerd_guy2,shopping_crit,5,-5,none,Taylor,Ash,male,high,9:30,8,0.2137166666666667,crit,
968,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy2,premiere_crit,5,-5,none,Jordan,Casey,female,low,3:00,1,0.45353333333333334,crit,
968,condition1,male,hippie,2,NA,hippie_girl2,hippie_guy2,bank_crit,2,-2,none,Alex,Quinn,female,high,1:30,2,0.5188166666666667,crit,
968,condition1,male,fill,NA,1,filler_guy3,filler_guy2,phone_fill,0,-5,5,Jessie,Shawn,male,low,none,3,0.24086666666666667,fill,
968,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy1,shopping_crit,2,-5,none,Morgan,Sam,female,high,8:00,4,0.79515,crit,
968,condition1,female,fill,NA,2,filler_guy1,filler_girl3,coffee_fill,0,-16,20,Devin,Ash,male,high,none,5,0.5579666666666667,fill,
968,condition1,male,fill,NA,3,filler_girl2,filler_guy4,restaurant_fill,0,-15,15,Dakota,Taylor,female,low,none,6,0.17336666666666667,fill,
968,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl1,airport_crit,2,-5,none,Skyler,Kendall,male,low,9:30,7,0.5179333333333334,crit,
968,condition1,female,fill,NA,4,filler_girl4,filler_girl1,store_fill,0,-15,10,Riley,Jamie,female,high,none,8,0.1781,fill,
639,condition1,male,nerd,1,NA,nerd_girl1,nerd_guy1,shopping_crit,5,-4,none,Taylor,Morgan,female,high,9:30,1,0.4468666666666667,crit,
639,condition1,male,hippie,2,NA,hippie_guy1,hippie_guy2,premiere_crit,4,-6,none,Ash,Jamie,male,low,8:00,2,0.19485,crit,
639,condition1,male,fill,NA,1,filler_girl1,filler_guy2,store_fill,6,-5,5,Devin,Casey,female,high,none,3,0.10605,fill,
639,condition1,female,hippie,3,NA,hippie_girl2,hippie_girl1,airport_crit,7,-7,none,Sam,Alex,female,low,1:30,4,0.13991666666666666,crit,
639,condition1,male,fill,NA,2,filler_guy4,filler_guy3,restaurant_fill,8,-7,10,Jordan,Shawn,male,low,none,5,0.12378333333333331,fill,
639,condition1,female,fill,NA,3,filler_girl4,filler_girl2,coffee_fill,0,0,15,Skyler,Quinn,female,high,none,6,0.12398333333333332,fill,
639,condition1,female,fill,NA,4,filler_guy1,filler_girl3,phone_fill,6,-6,20,Riley,Jessie,male,low,none,7,0.12711666666666666,fill,
639,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl2,bank_crit,8,-7,none,Dakota,Kendall,male,high,3:00,8,0.0888,crit,
773,condition1,male,fill,NA,1,filler_girl3,filler_guy3,coffee_fill,0,-12,5,Ash,Shawn,female,high,none,1,0.37055,fill,
773,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl2,bank_crit,3,-3,none,Casey,Quinn,male,high,9:30,2,0.3735,crit,
773,condition1,female,fill,NA,2,filler_girl4,filler_girl1,store_fill,8,-10,20,Alex,Devin,female,high,none,3,0.34285,fill,
773,condition1,female,nerd,2,NA,nerd_guy1,nerd_girl2,shopping_crit,8,-8,none,Dakota,Riley,male,high,3:00,4,0.14391666666666666,crit,
773,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy1,premiere_crit,8,-14,none,Skyler,Jordan,female,low,8:00,5,0.11671666666666666,crit,
773,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl1,airport_crit,5,-8,none,Taylor,Jamie,male,low,1:30,6,0.12578333333333333,crit,
773,condition1,female,fill,NA,3,filler_guy4,filler_girl2,restaurant_fill,5,-7,15,Sam,Morgan,male,low,none,7,0.09206666666666669,fill,
773,condition1,male,fill,NA,4,filler_guy1,filler_guy2,phone_fill,6,-7,10,Kendall,Jessie,male,low,none,8,0.1099,fill,
815,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl2,shopping_crit,0,0,none,Dakota,Quinn,male,high,1:30,1,0.4676666666666667,crit,
815,condition1,male,hippie,2,NA,hippie_girl1,hippie_guy2,airport_crit,0,0,none,Jordan,Riley,female,low,8:00,2,0.23708333333333337,crit,
815,condition1,male,fill,NA,1,filler_guy1,filler_guy4,restaurant_fill,0,0,10,Alex,Morgan,male,low,none,3,0.2912666666666667,fill,
815,condition1,female,fill,NA,2,filler_girl2,filler_girl1,store_fill,0,0,20,Casey,Devin,female,high,none,4,0.17298333333333332,fill,
815,condition1,male,fill,NA,3,filler_guy2,filler_guy3,phone_fill,0,0,5,Jessie,Shawn,male,low,none,5,0.18521666666666667,fill,
815,condition1,female,fill,NA,4,filler_girl3,filler_girl4,coffee_fill,0,0,15,Ash,Taylor,female,high,none,6,0.44433333333333336,fill,
815,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy1,bank_crit,0,0,none,Sam,Kendall,female,high,9:30,7,0.21103333333333332,crit,
815,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl1,premiere_crit,0,0,none,Jamie,Skyler,male,low,3:00,8,0.1755,crit,
650,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy1,airport_crit,4,-5,none,Sam,Skyler,female,low,8:00,1,0.29078333333333334,crit,
650,condition1,female,fill,NA,1,filler_guy2,filler_girl4,coffee_fill,2,0,5,Taylor,Quinn,male,high,none,2,0.21478333333333333,fill,
650,condition1,female,fill,NA,2,filler_guy3,filler_girl2,store_fill,5,-20,20,Shawn,Alex,male,high,none,3,0.22443333333333337,fill,
650,condition1,male,fill,NA,3,filler_guy1,filler_guy4,restaurant_fill,0,-20,10,Jessie,Riley,male,low,none,4,0.13558333333333333,fill,
650,condition1,female,fill,NA,4,filler_girl3,filler_girl1,phone_fill,0,-19,15,Devin,Dakota,female,low,none,5,0.13036666666666666,fill,
650,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy2,bank_crit,0,0,none,Jordan,Kendall,female,high,9:30,6,0.13948333333333332,crit,
650,condition1,male,nerd,3,NA,nerd_girl2,nerd_guy1,shopping_crit,0,-5,none,Casey,Jamie,female,high,1:30,7,0.13985,crit,
650,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,premiere_crit,4,-7,none,Ash,Morgan,male,low,3:00,8,0.09626666666666668,crit,
867,condition1,female,nerd,1,NA,nerd_guy1,nerd_girl1,premiere_crit,7,-5,none,Riley,Morgan,male,low,1:30,1,0.5260166666666667,crit,
867,condition1,male,fill,NA,1,filler_guy3,filler_guy2,store_fill,5,-17,20,Alex,Jamie,male,high,none,2,0.5097666666666667,fill,
867,condition1,male,fill,NA,2,filler_girl3,filler_guy4,phone_fill,5,-16,10,Casey,Shawn,female,low,none,3,0.23128333333333337,fill,
867,condition1,female,nerd,2,NA,nerd_guy2,nerd_girl2,airport_crit,5,-12,none,Quinn,Jordan,male,low,3:00,4,0.3565333333333333,crit,
867,condition1,female,fill,NA,3,filler_guy1,filler_girl1,restaurant_fill,5,-14,15,Skyler,Taylor,male,low,none,5,0.2567,fill,
867,condition1,female,hippie,3,NA,hippie_girl1,hippie_girl2,shopping_crit,1,-3,none,Ash,Kendall,female,high,8:00,6,0.4275833333333333,crit,
867,condition1,female,fill,NA,4,filler_girl4,filler_girl2,coffee_fill,2,-5,5,Devin,Dakota,female,high,none,7,0.35588333333333333,fill,
867,condition1,male,hippie,4,NA,hippie_guy2,hippie_guy1,bank_crit,4,-7,none,Jessie,Sam,male,high,9:30,8,0.39435,crit,
736,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy1,airport_crit,12,-13,none,Quinn,Sam,female,low,8:00,1,0.6381666666666667,crit,
736,condition1,female,fill,NA,1,filler_guy2,filler_girl4,phone_fill,20,-20,20,Ash,Jessie,male,low,none,2,0.4897,fill,
736,condition1,male,fill,NA,2,filler_guy4,filler_guy3,store_fill,9,-11,5,Casey,Jordan,male,high,none,3,0.3536666666666667,fill,
736,condition1,male,hippie,2,NA,hippie_girl2,hippie_guy2,shopping_crit,12,-15,none,Kendall,Morgan,female,high,3:00,4,0.3755333333333334,crit,
736,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl1,bank_crit,5,-6,none,Devin,Taylor,male,high,9:30,5,0.38166666666666665,crit,
736,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl2,premiere_crit,6,-11,none,Dakota,Riley,male,low,1:30,6,0.9801666666666666,crit,
736,condition1,female,fill,NA,3,filler_guy1,filler_girl2,coffee_fill,11,-15,10,Jamie,Alex,male,high,none,7,0.2591333333333333,fill,
736,condition1,female,fill,NA,4,filler_girl1,filler_girl3,restaurant_fill,14,-10,15,Skyler,Shawn,female,low,none,8,0.2547,fill,
781,condition1,female,nerd,1,NA,nerd_guy1,nerd_girl2,premiere_crit,0,0,none,Shawn,Dakota,male,low,1:30,1,0.3443,crit,
781,condition1,male,fill,NA,1,filler_guy4,filler_guy2,store_fill,0,0,10,Alex,Casey,male,high,none,2,0.15736666666666663,fill,
781,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl2,bank_crit,0,-2,none,Morgan,Jordan,male,high,3:00,3,0.24965,crit,
781,condition1,male,fill,NA,2,filler_girl3,filler_guy3,restaurant_fill,20,0,5,Ash,Riley,female,low,none,4,0.2624166666666667,fill,
781,condition1,female,fill,NA,3,filler_guy1,filler_girl1,phone_fill,12,0,15,Devin,Jamie,male,low,none,5,0.5827833333333333,fill,
781,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl1,airport_crit,8,-7,none,Kendall,Quinn,male,low,8:00,6,0.0999,crit,
781,condition1,female,fill,NA,4,filler_girl4,filler_girl2,coffee_fill,8,-11,20,Taylor,Sam,female,high,none,7,0.10881666666666669,fill,
781,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,shopping_crit,0,-5,none,Jessie,Skyler,male,high,9:30,8,0.09761666666666668,crit,
802,condition1,female,fill,NA,1,filler_guy3,filler_girl3,restaurant_fill,17,-11,5,Ash,Sam,male,low,none,1,0.5452333333333333,fill,
802,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl2,premiere_crit,3,-10,none,Alex,Casey,male,low,9:30,2,0.5282333333333333,crit,
802,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy1,bank_crit,6,-10,none,Devin,Dakota,female,high,8:00,3,0.26165,crit,
802,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl2,shopping_crit,7,-9,none,Morgan,Riley,male,high,3:00,4,0.19683333333333333,crit,
802,condition1,male,fill,NA,2,filler_guy1,filler_guy2,phone_fill,10,-8,15,Quinn,Shawn,male,low,none,5,0.16548333333333334,fill,
802,condition1,female,fill,NA,3,filler_girl2,filler_girl1,store_fill,9,-11,20,Jamie,Jessie,female,high,none,6,0.2997666666666667,fill,
802,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,airport_crit,7,-7,none,Skyler,Taylor,male,low,1:30,7,0.14423333333333332,crit,
802,condition1,male,fill,NA,4,filler_girl4,filler_guy4,coffee_fill,1,-14,10,Kendall,Jordan,female,high,none,8,0.24596666666666667,fill,
724,condition1,male,fill,NA,1,filler_girl2,filler_guy1,coffee_fill,10,-20,20,Shawn,Ash,female,high,none,1,0.8407833333333333,fill,
724,condition1,male,fill,NA,2,filler_guy3,filler_guy4,restaurant_fill,11,-10,15,Jamie,Sam,male,low,none,2,0.3268,fill,
724,condition1,female,fill,NA,3,filler_guy2,filler_girl4,phone_fill,5,-8,5,Jordan,Skyler,male,low,none,3,0.5901166666666666,fill,
724,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy2,airport_crit,3,-5,none,Alex,Morgan,female,low,9:30,4,0.4543833333333333,crit,
724,condition1,male,hippie,2,NA,hippie_girl1,hippie_guy1,shopping_crit,3,-3,none,Dakota,Jessie,female,high,1:30,5,0.48755,crit,
724,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy1,bank_crit,2,-2,none,Kendall,Casey,female,high,3:00,6,0.37906666666666666,crit,
724,condition1,male,hippie,4,NA,hippie_girl2,hippie_guy2,premiere_crit,5,-5,none,Riley,Quinn,female,low,8:00,7,0.31446666666666667,crit,
724,condition1,female,fill,NA,4,filler_girl1,filler_girl3,store_fill,8,-10,10,Devin,Taylor,female,high,none,8,0.37555,fill,
975,condition1,female,fill,NA,1,filler_girl1,filler_girl2,phone_fill,0,-10,20,Jordan,Taylor,female,low,none,1,0.5270166666666667,fill,
975,condition1,female,hippie,1,NA,hippie_girl1,hippie_girl2,shopping_crit,5,-10,none,Alex,Sam,female,high,1:30,2,0.7886166666666666,crit,
975,condition1,male,fill,NA,2,filler_guy3,filler_guy1,restaurant_fill,0,-15,15,Dakota,Devin,male,low,none,3,0.4174,fill,
975,condition1,female,nerd,2,NA,nerd_guy2,nerd_girl1,premiere_crit,20,-20,none,Shawn,Morgan,male,low,3:00,4,0.3103666666666667,crit,
975,condition1,female,fill,NA,3,filler_guy4,filler_girl4,store_fill,10,-5,10,Quinn,Jamie,male,high,none,5,0.5372166666666667,fill,
975,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl2,airport_crit,10,-10,none,Riley,Skyler,male,low,8:00,6,0.4961333333333333,crit,
975,condition1,male,fill,NA,4,filler_girl3,filler_guy2,coffee_fill,5,-11,5,Kendall,Jessie,female,high,none,7,0.34295,fill,
975,condition1,male,hippie,4,NA,hippie_guy1,hippie_guy2,bank_crit,0,-10,none,Casey,Ash,male,high,9:30,8,0.564,crit,
661,condition1,female,nerd,1,NA,nerd_girl1,nerd_girl2,airport_crit,5,-5,none,Jordan,Sam,female,low,1:30,1,0.29833333333333334,crit,
661,condition1,female,fill,NA,1,filler_guy1,filler_girl2,restaurant_fill,10,-11,5,Jessie,Shawn,male,low,none,2,0.1817,fill,
661,condition1,female,fill,NA,2,filler_guy4,filler_girl4,store_fill,10,-16,15,Kendall,Casey,male,high,none,3,0.351,fill,
661,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl2,bank_crit,5,-6,none,Quinn,Alex,male,high,9:30,4,0.4872666666666667,crit,
661,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy2,premiere_crit,6,-6,none,Devin,Morgan,female,low,8:00,5,0.2621833333333333,crit,
661,condition1,male,fill,NA,3,filler_girl1,filler_guy3,phone_fill,20,-19,20,Dakota,Ash,female,low,none,6,0.11871666666666666,fill,
661,condition1,female,fill,NA,4,filler_guy2,filler_girl3,coffee_fill,9,-14,10,Skyler,Riley,male,high,none,7,0.4202,fill,
661,condition1,male,nerd,4,NA,nerd_guy2,nerd_guy1,shopping_crit,7,-9,none,Taylor,Jamie,male,high,3:00,8,0.2955333333333333,crit,
827,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl1,airport_crit,2,-2,none,Kendall,Morgan,male,low,1:30,1,0.3073666666666667,crit,
827,condition1,female,fill,NA,1,filler_girl1,filler_girl3,phone_fill,5,-7,15,Alex,Casey,female,low,none,2,0.2275,fill,
827,condition1,male,fill,NA,2,filler_guy1,filler_guy2,restaurant_fill,5,-11,20,Taylor,Riley,male,low,none,3,0.196,fill,
827,condition1,male,nerd,2,NA,nerd_guy2,nerd_guy1,bank_crit,2,-5,none,Jordan,Jamie,male,high,9:30,4,0.32233333333333336,crit,
827,condition1,male,fill,NA,3,filler_girl4,filler_guy3,store_fill,4,-5,5,Devin,Sam,female,high,none,5,0.1824666666666667,fill,
827,condition1,female,nerd,3,NA,nerd_girl1,nerd_girl2,premiere_crit,2,-6,none,Jessie,Quinn,female,low,3:00,6,0.15285,crit,
827,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl2,shopping_crit,1,-2,none,Ash,Skyler,male,high,8:00,7,0.2513666666666667,crit,
827,condition1,female,fill,NA,4,filler_guy4,filler_girl2,coffee_fill,5,-5,10,Dakota,Shawn,male,high,none,8,0.19518333333333332,fill,
743,condition1,female,fill,NA,1,filler_girl2,filler_girl4,phone_fill,0,0,20,Jordan,Casey,female,low,none,1,0.32706666666666667,fill,
743,condition1,female,fill,NA,2,filler_guy4,filler_girl1,restaurant_fill,0,0,15,Riley,Shawn,male,low,none,2,0.22306666666666664,fill,
743,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl1,premiere_crit,0,-1,none,Dakota,Skyler,male,low,9:30,3,0.3385,crit,
743,condition1,male,fill,NA,3,filler_girl3,filler_guy2,store_fill,0,-1,5,Jamie,Sam,female,high,none,4,0.22128333333333333,fill,
743,condition1,male,fill,NA,4,filler_guy1,filler_guy3,coffee_fill,0,-1,10,Devin,Taylor,male,high,none,5,0.2512333333333333,fill,
743,condition1,female,nerd,2,NA,nerd_guy2,nerd_girl1,bank_crit,0,-1,none,Jessie,Morgan,male,high,1:30,6,0.20166666666666663,crit,
743,condition1,male,nerd,3,NA,nerd_girl2,nerd_guy1,airport_crit,0,0,none,Alex,Quinn,female,low,8:00,7,0.17201666666666668,crit,
743,condition1,male,hippie,4,NA,hippie_girl2,hippie_guy1,shopping_crit,0,-1,none,Ash,Kendall,female,high,3:00,8,0.2521,crit,
973,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl2,airport_crit,2,-5,none,Ash,Jamie,male,low,1:30,1,0.5178,crit,
973,condition1,male,hippie,2,NA,hippie_girl1,hippie_guy1,shopping_crit,0,-10,none,Sam,Jessie,female,high,8:00,2,0.40321666666666667,crit,
973,condition1,female,fill,NA,1,filler_guy4,filler_girl4,coffee_fill,10,-20,10,Morgan,Skyler,male,high,none,3,0.36478333333333335,fill,
973,condition1,male,fill,NA,2,filler_girl2,filler_guy2,phone_fill,8,-11,5,Kendall,Devin,female,low,none,4,0.25155,fill,
973,condition1,male,fill,NA,3,filler_girl3,filler_guy3,store_fill,9,-10,15,Quinn,Taylor,female,high,none,5,0.25048333333333334,fill,
973,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl2,premiere_crit,5,-10,none,Casey,Alex,male,low,9:30,6,0.5721833333333334,crit,
973,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl1,bank_crit,4,-10,none,Shawn,Dakota,male,high,3:00,7,2.2478,crit,
973,condition1,male,fill,NA,4,filler_girl1,filler_guy1,restaurant_fill,10,-15,20,Jordan,Riley,female,low,none,8,0.3295,fill,
981,condition1,female,nerd,1,NA,nerd_guy1,nerd_girl1,bank_crit,2,-2,none,Jessie,Taylor,male,high,9:30,1,0.3172,crit,
981,condition1,female,nerd,2,NA,nerd_guy2,nerd_girl2,shopping_crit,2,-2,none,Jordan,Jamie,male,high,1:30,2,0.15505,crit,
981,condition1,female,hippie,3,NA,hippie_guy2,hippie_girl2,premiere_crit,5,-5,none,Riley,Morgan,male,low,3:00,3,0.1914,crit,
981,condition1,female,fill,NA,1,filler_girl1,filler_girl3,restaurant_fill,20,-20,20,Ash,Alex,female,low,none,4,0.19143333333333337,fill,
981,condition1,male,fill,NA,2,filler_guy3,filler_guy4,store_fill,-7,-20,5,Quinn,Skyler,male,high,none,5,0.18193333333333336,fill,
981,condition1,female,fill,NA,3,filler_girl4,filler_girl2,phone_fill,-5,-20,15,Shawn,Dakota,female,low,none,6,0.1305333333333333,fill,
981,condition1,male,fill,NA,4,filler_guy1,filler_guy2,coffee_fill,-16,-20,10,Casey,Devin,male,high,none,7,0.12971666666666667,fill,
981,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy1,airport_crit,6,-11,none,Kendall,Sam,female,low,8:00,8,0.13221666666666668,crit,
939,condition1,male,fill,NA,1,filler_girl1,filler_guy3,coffee_fill,0,-20,20,Alex,Jamie,female,high,none,1,0.6437833333333334,fill,
939,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl2,premiere_crit,0,0,none,Morgan,Devin,male,low,1:30,2,0.6318833333333334,crit,
939,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl1,airport_crit,0,0,none,Shawn,Skyler,male,low,8:00,3,0.5302666666666667,crit,
939,condition1,female,fill,NA,2,filler_guy1,filler_girl3,phone_fill,10,-5,10,Quinn,Riley,male,low,none,4,0.33336666666666664,fill,
939,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl2,shopping_crit,0,0,none,Jessie,Dakota,male,high,3:00,5,0.43951666666666667,crit,
939,condition1,male,fill,NA,3,filler_girl4,filler_guy4,restaurant_fill,5,-5,5,Sam,Kendall,female,low,none,6,0.17061666666666667,fill,
939,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl1,bank_crit,0,0,none,Jordan,Ash,male,high,9:30,7,0.22241666666666668,crit,
939,condition1,female,fill,NA,4,filler_guy2,filler_girl2,store_fill,20,-20,15,Casey,Taylor,male,high,none,8,0.27098333333333335,fill,
629,condition1,male,fill,NA,1,filler_girl1,filler_guy4,restaurant_fill,5,-10,5,Kendall,Shawn,female,low,none,1,0.5632,fill,
629,condition1,female,fill,NA,2,filler_girl2,filler_girl3,store_fill,5,-16,15,Jordan,Riley,female,high,none,2,0.3566666666666667,fill,
629,condition1,male,fill,NA,3,filler_girl4,filler_guy2,coffee_fill,7,-15,10,Sam,Devin,female,high,none,3,0.33198333333333335,fill,
629,condition1,male,fill,NA,4,filler_guy3,filler_guy1,phone_fill,8,-20,20,Morgan,Taylor,male,low,none,4,0.2571833333333333,fill,
629,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy1,bank_crit,5,-5,none,Ash,Jessie,female,high,3:00,5,0.7416,crit,
629,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl1,shopping_crit,5,-5,none,Skyler,Jamie,male,high,9:30,6,0.38931666666666664,crit,
629,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl1,premiere_crit,1,-1,none,Quinn,Alex,male,low,1:30,7,0.4076,crit,
629,condition1,male,nerd,4,NA,nerd_girl2,nerd_guy1,airport_crit,1,-7,none,Dakota,Casey,female,low,8:00,8,0.3641333333333333,crit,
945,condition1,male,fill,NA,1,filler_girl4,filler_guy3,phone_fill,12,-10,10,Skyler,Taylor,female,low,none,1,0.44858333333333333,fill,
945,condition1,female,fill,NA,2,filler_guy2,filler_girl2,restaurant_fill,16,-4,15,Riley,Dakota,male,low,none,2,0.34525,fill,
945,condition1,female,nerd,1,NA,nerd_girl2,nerd_girl1,bank_crit,-1,-3,none,Jamie,Devin,female,high,3:00,3,0.4057166666666666,crit,
945,condition1,male,fill,NA,3,filler_girl1,filler_guy1,coffee_fill,-4,-7,20,Alex,Morgan,female,high,none,4,0.5022333333333333,fill,
945,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl1,airport_crit,-1,-4,none,Ash,Quinn,male,low,9:30,5,0.2608666666666667,crit,
945,condition1,male,nerd,3,NA,nerd_guy2,nerd_guy1,premiere_crit,0,-1,none,Jessie,Sam,male,low,1:30,6,0.2862166666666667,crit,
945,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl2,shopping_crit,-2,-3,none,Casey,Jordan,male,high,8:00,7,0.2879,crit,
945,condition1,male,fill,NA,4,filler_girl3,filler_guy4,store_fill,2,-4,5,Shawn,Kendall,female,high,none,8,0.26605,fill,
741,condition1,male,fill,NA,1,filler_girl1,filler_guy1,store_fill,20,-20,20,Ash,Jessie,female,high,none,1,0.3441166666666667,fill,
741,condition1,female,hippie,1,NA,hippie_girl1,hippie_girl2,premiere_crit,10,-10,none,Morgan,Quinn,female,low,9:30,2,0.22306666666666664,crit,
741,condition1,male,fill,NA,2,filler_guy3,filler_guy4,restaurant_fill,6,-11,5,Shawn,Sam,male,low,none,3,0.16066666666666668,fill,
741,condition1,male,nerd,2,NA,nerd_guy1,nerd_guy2,bank_crit,10,-10,none,Taylor,Casey,male,high,8:00,4,0.2268,crit,
741,condition1,male,hippie,3,NA,hippie_guy1,hippie_guy2,shopping_crit,5,-20,none,Jamie,Skyler,male,high,1:30,5,0.3156,crit,
741,condition1,female,nerd,4,NA,nerd_girl1,nerd_girl2,airport_crit,4,-5,none,Alex,Dakota,female,low,3:00,6,0.11986666666666666,crit,
741,condition1,female,fill,NA,3,filler_girl2,filler_girl3,coffee_fill,16,-10,10,Kendall,Devin,female,high,none,7,0.1948,fill,
741,condition1,male,fill,NA,4,filler_girl4,filler_guy2,phone_fill,6,-11,15,Riley,Jordan,female,low,none,8,0.1768,fill,
685,condition1,female,fill,NA,1,filler_girl4,filler_girl1,coffee_fill,2,0,10,Jessie,Casey,female,high,none,1,1.683533333333333,fill,
685,condition1,male,fill,NA,2,filler_guy2,filler_guy4,phone_fill,6,0,15,Jamie,Taylor,male,low,none,2,0.3909,fill,
685,condition1,female,fill,NA,3,filler_guy3,filler_girl2,restaurant_fill,13,0,20,Kendall,Sam,male,low,none,3,0.34518333333333334,fill,
685,condition1,male,fill,NA,4,filler_girl3,filler_guy1,store_fill,11,0,5,Alex,Shawn,female,high,none,4,0.3675833333333333,fill,
685,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy2,bank_crit,2,-2,none,Devin,Ash,female,high,3:00,5,0.60185,crit,
685,condition1,female,nerd,2,NA,nerd_guy1,nerd_girl2,premiere_crit,2,-1,none,Skyler,Morgan,male,low,9:30,6,0.7832833333333333,crit,
685,condition1,female,hippie,3,NA,hippie_guy1,hippie_girl1,airport_crit,2,-2,none,Riley,Quinn,male,low,1:30,7,0.48165,crit,
685,condition1,male,nerd,4,NA,nerd_girl1,nerd_guy2,shopping_crit,1,-2,none,Jordan,Dakota,female,high,8:00,8,0.3898333333333333,crit,
873,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl2,shopping_crit,1,-3,none,Ash,Devin,male,high,1:30,1,0.4079333333333333,crit,
873,condition1,female,fill,NA,1,filler_guy2,filler_girl1,store_fill,5,0,5,Quinn,Sam,male,high,none,2,0.25093333333333334,fill,
873,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl2,bank_crit,1,-5,none,Jordan,Alex,male,high,3:00,3,0.19945,crit,
873,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl1,premiere_crit,2,-5,none,Casey,Riley,male,low,8:00,4,0.14375,crit,
873,condition1,female,fill,NA,2,filler_guy1,filler_girl2,coffee_fill,10,-15,20,Kendall,Taylor,male,high,none,5,0.31478333333333336,fill,
873,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl1,airport_crit,3,-4,none,Dakota,Morgan,male,low,9:30,6,0.1815,crit,
873,condition1,female,fill,NA,3,filler_guy3,filler_girl3,restaurant_fill,8,-11,10,Skyler,Jessie,male,low,none,7,0.19086666666666663,fill,
873,condition1,female,fill,NA,4,filler_guy4,filler_girl4,phone_fill,5,-10,15,Jamie,Shawn,male,low,none,8,0.16905,fill,
915,condition1,female,nerd,1,NA,nerd_guy1,nerd_girl2,bank_crit,0,-1,none,Casey,Ash,male,high,9:30,1,0.4593,crit,
915,condition1,female,nerd,2,NA,nerd_guy2,nerd_girl1,premiere_crit,0,-2,none,Quinn,Shawn,male,low,3:00,2,0.3508833333333333,crit,
