workerid,proliferate.condition,answerer gender,character_type,crit_trial_number,fill_trial_number,image1,image2,item,maximum,minimum,minute,name1,name2,questioner gender,stakes,time,trial_number,trial_time_minutes,trial_type,error
545,condition1,male,fill,NA,4,filler_guy4,filler_guy2,phone_fill,5,-10,20,Riley,Sam,male,low,none,6,0.19255,fill,
545,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl2,premiere_crit,5,-5,none,Skyler,Devin,male,low,8:00,7,0.13976666666666668,crit,
545,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl2,airport_crit,6,-6,none,Jamie,Ash,male,low,9:30,8,0.22925,crit,
331,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy1,bank_crit,17,11,none,Quinn,Riley,female,high,8:00,1,0.7414,crit,
331,condition1,female,fill,NA,1,filler_guy1,filler_girl1,store_fill,-10,-15,10,Ash,Skyler,male,high,none,2,0.3913,fill,
331,condition1,female,fill,NA,2,filler_guy4,filler_girl3,phone_fill,-8,-12,15,Jordan,Kendall,male,low,none,3,0.19755,fill,
331,condition1,male,fill,NA,3,filler_girl2,filler_guy2,restaurant_fill,-15,-18,5,Taylor,Jessie,female,low,none,4,0.2643666666666667,fill,
331,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy1,shopping_crit,7,4,none,Shawn,Dakota,female,high,1:30,5,0.29525,crit,
331,condition1,female,fill,NA,4,filler_guy3,filler_girl4,coffee_fill,-6,-11,20,Jamie,Devin,male,high,none,6,0.2675,fill,
331,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl1,airport_crit,-7,-12,none,Morgan,Sam,male,low,9:30,7,0.22346666666666667,crit,
331,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl2,premiere_crit,10,8,none,Casey,Alex,male,low,3:00,8,0.2422,crit,
157,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy2,bank_crit,5,-5,none,Jessie,Alex,female,high,1:30,1,0.3663666666666667,crit,
157,condition1,female,fill,NA,1,filler_guy1,filler_girl3,store_fill,8,-5,15,Jordan,Quinn,male,high,none,2,0.35831666666666667,fill,
157,condition1,male,nerd,2,NA,nerd_guy1,nerd_guy2,shopping_crit,0,-5,none,Shawn,Skyler,male,high,8:00,3,0.39543333333333336,crit,
157,condition1,female,fill,NA,2,filler_girl4,filler_girl2,restaurant_fill,10,-10,10,Dakota,Taylor,female,low,none,4,0.29978333333333335,fill,
157,condition1,female,nerd,3,NA,nerd_girl1,nerd_girl2,airport_crit,3,-5,none,Kendall,Devin,female,low,9:30,5,0.26615,crit,
157,condition1,female,fill,NA,3,filler_guy3,filler_girl1,coffee_fill,10,-10,20,Sam,Riley,male,high,none,6,0.33816666666666667,fill,
157,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl2,premiere_crit,6,-7,none,Morgan,Casey,male,low,3:00,7,0.18258333333333332,crit,
157,condition1,male,fill,NA,4,filler_guy4,filler_guy2,phone_fill,3,0,5,Ash,Jamie,male,low,none,8,0.2352,fill,
278,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy2,airport_crit,3,-5,none,Quinn,Shawn,female,low,3:00,1,0.5283166666666667,crit,
278,condition1,female,fill,NA,1,filler_girl4,filler_girl1,phone_fill,10,-20,10,Casey,Taylor,female,low,none,2,0.4252666666666667,fill,
278,condition1,female,fill,NA,2,filler_guy1,filler_girl2,store_fill,15,-20,20,Skyler,Ash,male,high,none,3,0.25055,fill,
278,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy1,shopping_crit,2,-5,none,Jamie,Jordan,female,high,8:00,4,1.0615166666666669,crit,
278,condition1,female,fill,NA,3,filler_guy2,filler_girl3,coffee_fill,7,-5,5,Dakota,Riley,male,high,none,5,0.25111666666666665,fill,
278,condition1,male,fill,NA,4,filler_guy3,filler_guy4,restaurant_fill,10,-16,15,Sam,Alex,male,low,none,6,0.245,fill,
278,condition1,female,hippie,3,NA,hippie_girl2,hippie_girl1,bank_crit,2,-5,none,Kendall,Morgan,female,high,9:30,7,0.30555,crit,
278,condition1,male,hippie,4,NA,hippie_guy2,hippie_guy1,premiere_crit,2,-6,none,Devin,Jessie,male,low,1:30,8,0.2805666666666667,crit,
481,condition1,female,fill,NA,1,filler_guy1,filler_girl4,phone_fill,0,0,10,Alex,Morgan,male,low,none,1,0.35865,fill,
481,condition1,male,fill,NA,2,filler_guy4,filler_guy2,store_fill,0,0,5,Riley,Sam,male,high,none,2,0.29956666666666665,fill,
481,condition1,female,nerd,1,NA,nerd_guy1,nerd_girl1,shopping_crit,0,0,none,Devin,Jamie,male,high,3:00,3,0.26913333333333334,crit,
481,condition1,male,fill,NA,3,filler_girl1,filler_guy3,coffee_fill,0,0,20,Skyler,Jordan,female,high,none,4,0.2831666666666667,fill,
481,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl1,bank_crit,0,0,none,Ash,Shawn,male,high,9:30,5,0.29501666666666665,crit,
481,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy2,airport_crit,0,0,none,Kendall,Quinn,female,low,8:00,6,0.26195,crit,
481,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl2,premiere_crit,0,0,none,Jessie,Casey,male,low,1:30,7,0.25461666666666666,crit,
481,condition1,female,fill,NA,4,filler_girl2,filler_girl3,restaurant_fill,5,-6,15,Taylor,Dakota,female,low,none,8,0.3176833333333333,fill,
231,condition1,female,fill,NA,1,filler_guy4,filler_girl2,phone_fill,11,-18,5,Casey,Devin,male,low,none,1,0.3972833333333333,fill,
231,condition1,female,hippie,1,NA,hippie_girl2,hippie_girl1,airport_crit,5,-5,none,Shawn,Sam,female,low,8:00,2,0.48068333333333335,crit,
231,condition1,male,fill,NA,2,filler_girl1,filler_guy2,restaurant_fill,20,-20,20,Ash,Skyler,female,low,none,3,0.312,fill,
231,condition1,male,hippie,2,NA,hippie_guy1,hippie_guy2,premiere_crit,5,-5,none,Riley,Morgan,male,low,1:30,4,0.24538333333333337,crit,
231,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl1,shopping_crit,2,-5,none,Taylor,Jordan,male,high,9:30,5,0.26686666666666664,crit,
231,condition1,male,fill,NA,3,filler_girl4,filler_guy1,store_fill,11,-20,15,Dakota,Quinn,female,high,none,6,0.23538333333333333,fill,
231,condition1,male,nerd,4,NA,nerd_girl2,nerd_guy2,bank_crit,5,-5,none,Alex,Kendall,female,high,3:00,7,0.20911666666666667,crit,
231,condition1,male,fill,NA,4,filler_girl3,filler_guy3,coffee_fill,10,-20,10,Jessie,Jamie,female,high,none,8,0.29513333333333336,fill,
297,condition1,male,fill,NA,1,filler_girl4,filler_guy2,store_fill,10,0,15,Sam,Jordan,female,high,none,1,0.61285,fill,
297,condition1,male,fill,NA,2,filler_girl3,filler_guy1,restaurant_fill,16,-20,5,Kendall,Dakota,female,low,none,2,0.30261666666666664,fill,
297,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy1,premiere_crit,5,-6,none,Jamie,Taylor,female,low,1:30,3,0.3438333333333333,crit,
297,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy2,bank_crit,5,0,none,Skyler,Riley,female,high,3:00,4,0.31456666666666666,crit,
297,condition1,male,fill,NA,3,filler_girl1,filler_guy4,coffee_fill,0,-10,10,Shawn,Ash,female,high,none,5,0.34153333333333336,fill,
297,condition1,male,fill,NA,4,filler_girl2,filler_guy3,phone_fill,20,-20,20,Casey,Devin,female,low,none,6,0.24283333333333337,fill,
297,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy1,airport_crit,5,-5,none,Morgan,Jessie,female,low,9:30,7,0.34085,crit,
297,condition1,male,hippie,4,NA,hippie_girl2,hippie_guy2,shopping_crit,0,0,none,Alex,Quinn,female,high,8:00,8,0.24573333333333333,crit,
524,condition1,female,fill,NA,1,filler_guy2,filler_girl1,store_fill,10,-15,20,Ash,Kendall,male,high,none,1,0.25843333333333335,fill,
524,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl2,shopping_crit,3,-2,none,Quinn,Sam,male,high,8:00,2,0.1457,crit,
524,condition1,male,fill,NA,2,filler_girl4,filler_guy1,coffee_fill,7,-5,5,Taylor,Casey,female,high,none,3,0.19453333333333336,fill,
524,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy1,airport_crit,2,-2,none,Shawn,Morgan,female,low,9:30,4,0.12876666666666667,crit,
524,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl1,bank_crit,3,-3,none,Skyler,Riley,male,high,1:30,5,0.10056666666666668,crit,
524,condition1,female,fill,NA,3,filler_girl2,filler_girl3,restaurant_fill,8,-13,15,Dakota,Devin,female,low,none,6,0.10715,fill,
524,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,premiere_crit,3,-3,none,Jessie,Alex,male,low,3:00,7,0.09825,crit,
524,condition1,male,fill,NA,4,filler_guy4,filler_guy3,phone_fill,7,-12,10,Jordan,Jamie,male,low,none,8,0.09978333333333332,fill,
401,condition1,female,nerd,1,NA,nerd_guy1,nerd_girl2,bank_crit,7,-8,none,Morgan,Quinn,male,high,1:30,1,0.40476666666666666,crit,
401,condition1,male,fill,NA,1,filler_guy4,filler_guy2,restaurant_fill,15,-15,5,Ash,Alex,male,low,none,2,0.33186666666666664,fill,
401,condition1,male,hippie,2,NA,hippie_guy2,hippie_guy1,premiere_crit,8,-8,none,Casey,Jordan,male,low,9:30,3,0.3186833333333333,crit,
401,condition1,female,hippie,3,NA,hippie_girl1,hippie_girl2,shopping_crit,6,-9,none,Kendall,Sam,female,high,3:00,4,0.3720833333333333,crit,
401,condition1,male,fill,NA,2,filler_girl2,filler_guy3,store_fill,16,-20,20,Jamie,Dakota,female,high,none,5,0.2684166666666667,fill,
401,condition1,male,nerd,4,NA,nerd_girl1,nerd_guy2,airport_crit,6,-9,none,Shawn,Riley,female,low,8:00,6,0.39185,crit,
401,condition1,male,fill,NA,3,filler_girl4,filler_guy1,coffee_fill,11,-10,10,Devin,Taylor,female,high,none,7,0.2870333333333333,fill,
401,condition1,female,fill,NA,4,filler_girl3,filler_girl1,phone_fill,13,-10,15,Jessie,Skyler,female,low,none,8,0.23503333333333337,fill,
344,condition1,female,fill,NA,1,filler_guy1,filler_girl2,restaurant_fill,0,-20,5,Casey,Riley,male,low,none,1,0.54305,fill,
344,condition1,male,hippie,1,NA,hippie_guy1,hippie_guy2,airport_crit,2,-3,none,Alex,Ash,male,low,3:00,2,0.6033833333333334,crit,
344,condition1,female,fill,NA,2,filler_girl3,filler_girl1,coffee_fill,3,-5,15,Devin,Skyler,female,high,none,3,0.5776166666666667,fill,
344,condition1,female,fill,NA,3,filler_guy4,filler_girl4,store_fill,1,-3,10,Dakota,Jamie,male,high,none,4,0.3356,fill,
344,condition1,male,nerd,2,NA,nerd_guy2,nerd_guy1,bank_crit,1,-3,none,Quinn,Morgan,male,high,9:30,5,0.3979666666666667,crit,
344,condition1,male,fill,NA,4,filler_guy2,filler_guy3,phone_fill,2,-4,20,Taylor,Jordan,male,low,none,6,0.2916166666666667,fill,
344,condition1,female,hippie,3,NA,hippie_girl2,hippie_girl1,shopping_crit,2,-2,none,Kendall,Jessie,female,high,8:00,7,0.2828,crit,
344,condition1,female,nerd,4,NA,nerd_girl1,nerd_girl2,premiere_crit,2,-2,none,Shawn,Sam,female,low,1:30,8,0.27926666666666666,crit,
296,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl2,airport_crit,5,-5,none,Jamie,Ash,male,low,1:30,1,0.3293333333333333,crit,
296,condition1,male,fill,NA,1,filler_girl2,filler_guy3,store_fill,10,-20,15,Devin,Quinn,female,high,none,2,0.2119333333333333,fill,
296,condition1,female,nerd,2,NA,nerd_guy1,nerd_girl1,premiere_crit,15,-5,none,Dakota,Casey,male,low,3:00,3,0.19348333333333337,crit,
296,condition1,male,fill,NA,2,filler_girl3,filler_guy2,restaurant_fill,15,-10,10,Morgan,Kendall,female,low,none,4,0.12501666666666666,fill,
296,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl2,bank_crit,5,-5,none,Shawn,Jessie,male,high,9:30,5,0.2061,crit,
296,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,shopping_crit,2,-5,none,Jordan,Skyler,male,high,8:00,6,0.14535,crit,
296,condition1,male,fill,NA,3,filler_girl4,filler_guy1,phone_fill,19,-19,20,Riley,Alex,female,low,none,7,0.15413333333333334,fill,
296,condition1,male,fill,NA,4,filler_girl1,filler_guy4,coffee_fill,11,-3,5,Taylor,Sam,female,high,none,8,0.18443333333333337,fill,
257,condition1,male,fill,NA,1,filler_guy2,filler_guy3,coffee_fill,6,-7,5,Sam,Riley,male,high,none,1,0.4814,fill,
257,condition1,female,hippie,1,NA,hippie_girl2,hippie_girl1,shopping_crit,-5,11,none,Kendall,Dakota,female,high,1:30,2,0.42885,crit,
257,condition1,male,nerd,2,NA,nerd_guy2,nerd_guy1,airport_crit,8,-5,none,Alex,Skyler,male,low,8:00,3,0.5199333333333334,crit,
257,condition1,female,fill,NA,2,filler_guy1,filler_girl4,restaurant_fill,3,-9,20,Jessie,Ash,male,low,none,4,0.4083833333333333,fill,
257,condition1,male,fill,NA,3,filler_girl3,filler_guy4,phone_fill,4,-3,10,Jamie,Taylor,female,low,none,5,0.15391666666666667,fill,
257,condition1,male,hippie,3,NA,hippie_guy1,hippie_guy2,premiere_crit,5,-3,none,Casey,Shawn,male,low,9:30,6,0.42656666666666665,crit,
257,condition1,female,nerd,4,NA,nerd_girl1,nerd_girl2,bank_crit,5,4,none,Jordan,Devin,female,high,3:00,7,0.461,crit,
257,condition1,female,fill,NA,4,filler_girl2,filler_girl1,store_fill,4,-4,15,Morgan,Quinn,female,high,none,8,0.15455,fill,
317,condition1,female,fill,NA,1,filler_guy4,filler_girl1,phone_fill,20,-15,10,Jessie,Sam,male,low,none,1,0.3033,fill,
317,condition1,male,fill,NA,2,filler_guy1,filler_guy3,restaurant_fill,10,-6,15,Quinn,Devin,male,low,none,2,0.34103333333333335,fill,
317,condition1,male,nerd,1,NA,nerd_girl1,nerd_guy1,premiere_crit,1,-1,none,Alex,Ash,female,low,1:30,3,0.3456666666666667,crit,
317,condition1,male,hippie,2,NA,hippie_guy2,hippie_guy1,bank_crit,4,-4,none,Riley,Taylor,male,high,3:00,4,0.3922,crit,
317,condition1,male,nerd,3,NA,nerd_girl2,nerd_guy2,airport_crit,6,-7,none,Skyler,Jordan,female,low,8:00,5,0.7252166666666666,crit,
317,condition1,female,fill,NA,3,filler_guy2,filler_girl2,store_fill,15,-15,20,Casey,Shawn,male,high,none,6,0.20295,fill,
317,condition1,female,hippie,4,NA,hippie_girl1,hippie_girl2,shopping_crit,2,-5,none,Morgan,Jamie,female,high,9:30,7,0.2368,crit,
317,condition1,female,fill,NA,4,filler_girl3,filler_girl4,coffee_fill,12,-5,5,Dakota,Kendall,female,high,none,8,0.19401666666666667,fill,
440,condition1,female,fill,NA,1,filler_guy1,filler_girl2,coffee_fill,0,-1,15,Shawn,Quinn,male,high,none,1,0.6418666666666667,fill,
440,condition1,male,hippie,1,NA,hippie_guy1,hippie_guy2,shopping_crit,2,-3,none,Kendall,Jordan,male,high,8:00,2,0.3206833333333333,crit,
440,condition1,male,fill,NA,2,filler_girl3,filler_guy2,restaurant_fill,8,-5,5,Morgan,Devin,female,low,none,3,0.29951666666666665,fill,
440,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy1,airport_crit,4,-5,none,Taylor,Casey,female,low,9:30,4,0.39895,crit,
440,condition1,male,nerd,3,NA,nerd_girl2,nerd_guy2,premiere_crit,4,-3,none,Sam,Ash,female,low,3:00,5,0.29215,crit,
440,condition1,male,fill,NA,3,filler_girl1,filler_guy3,store_fill,4,-9,20,Jamie,Jessie,female,high,none,6,0.2975833333333333,fill,
440,condition1,female,hippie,4,NA,hippie_girl1,hippie_girl2,bank_crit,4,-4,none,Skyler,Dakota,female,high,1:30,7,0.21283333333333335,crit,
440,condition1,female,fill,NA,4,filler_guy4,filler_girl4,phone_fill,4,-15,10,Riley,Alex,male,low,none,8,0.18663333333333337,fill,
174,condition1,male,nerd,1,NA,nerd_girl1,nerd_guy1,premiere_crit,2,-3,none,Jessie,Jamie,female,low,9:30,1,0.5682166666666667,crit,
174,condition1,female,fill,NA,1,filler_guy2,filler_girl4,restaurant_fill,10,-11,5,Quinn,Taylor,male,low,none,2,1.9321833333333336,fill,
174,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy2,shopping_crit,3,-4,none,Jordan,Kendall,female,high,8:00,3,0.20805,crit,
174,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy2,airport_crit,3,-3,none,Devin,Riley,female,low,1:30,4,0.11003333333333332,crit,
174,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl1,bank_crit,0,-2,none,Alex,Skyler,male,high,3:00,5,0.16026666666666667,crit,
174,condition1,male,fill,NA,2,filler_girl3,filler_guy4,coffee_fill,10,-16,20,Sam,Shawn,female,high,none,6,0.2274,fill,
174,condition1,male,fill,NA,3,filler_guy3,filler_guy1,phone_fill,10,-10,15,Ash,Dakota,male,low,none,7,0.12915,fill,
174,condition1,female,fill,NA,4,filler_girl2,filler_girl1,store_fill,11,-10,10,Casey,Morgan,female,high,none,8,0.12253333333333331,fill,
380,condition1,female,nerd,1,NA,nerd_girl1,nerd_girl2,bank_crit,5,-2,none,Quinn,Alex,female,high,3:00,1,0.7816833333333333,crit,
380,condition1,male,hippie,2,NA,hippie_girl2,hippie_guy1,shopping_crit,1,-5,none,Shawn,Sam,female,high,8:00,2,0.30985,crit,
380,condition1,female,fill,NA,1,filler_guy3,filler_girl3,restaurant_fill,11,-15,20,Morgan,Devin,male,low,none,3,0.28718333333333335,fill,
380,condition1,male,nerd,3,NA,nerd_guy1,nerd_guy2,airport_crit,3,-5,none,Ash,Taylor,male,low,1:30,4,0.2848333333333333,crit,
380,condition1,female,fill,NA,2,filler_guy4,filler_girl4,phone_fill,5,-10,15,Jordan,Jessie,male,low,none,5,0.23065,fill,
380,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,premiere_crit,2,-3,none,Skyler,Jamie,male,low,9:30,6,0.7267666666666667,crit,
380,condition1,female,fill,NA,3,filler_girl1,filler_girl2,coffee_fill,4,-3,5,Riley,Casey,female,high,none,7,0.2624166666666667,fill,
380,condition1,male,fill,NA,4,filler_guy2,filler_guy1,store_fill,7,-5,10,Kendall,Dakota,male,high,none,8,0.8205833333333333,fill,
495,condition1,male,fill,NA,1,filler_girl2,filler_guy4,store_fill,6,16,15,Sam,Kendall,female,high,none,1,0.62905,fill,
495,condition1,male,nerd,1,NA,nerd_girl1,nerd_guy1,bank_crit,0,0,none,Jamie,Dakota,female,high,9:30,2,0.29295,crit,
495,condition1,male,fill,NA,2,filler_girl3,filler_guy2,restaurant_fill,0,0,10,Taylor,Casey,female,low,none,3,0.096,fill,
495,condition1,female,nerd,2,NA,nerd_guy2,nerd_girl2,premiere_crit,10,-15,none,Ash,Devin,male,low,1:30,4,0.3489,crit,
495,condition1,female,fill,NA,3,filler_guy3,filler_girl1,phone_fill,0,0,5,Morgan,Shawn,male,low,none,5,0.07933333333333334,fill,
495,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy2,airport_crit,0,0,none,Alex,Skyler,female,low,8:00,6,0.07841666666666666,crit,
495,condition1,female,fill,NA,4,filler_guy1,filler_girl4,coffee_fill,0,0,20,Quinn,Riley,male,high,none,7,0.07376666666666666,fill,
495,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl2,shopping_crit,0,0,none,Jordan,Jessie,male,high,3:00,8,0.07998333333333334,crit,
407,condition1,female,nerd,1,NA,nerd_girl2,nerd_girl1,premiere_crit,10,-10,none,Taylor,Shawn,female,low,3:00,1,0.4931,crit,
407,condition1,female,fill,NA,1,filler_guy1,filler_girl1,phone_fill,10,-10,15,Morgan,Skyler,male,low,none,2,0.219,fill,
407,condition1,male,fill,NA,2,filler_guy2,filler_guy3,coffee_fill,15,-15,20,Jessie,Jamie,male,high,none,3,0.4021,fill,
407,condition1,male,hippie,2,NA,hippie_girl2,hippie_guy2,bank_crit,0,-5,none,Casey,Kendall,female,high,9:30,4,0.2246,crit,
407,condition1,male,nerd,3,NA,nerd_guy1,nerd_guy2,shopping_crit,0,-5,none,Ash,Quinn,male,high,8:00,5,0.22496666666666668,crit,
407,condition1,male,fill,NA,3,filler_girl2,filler_guy4,store_fill,5,-5,10,Jordan,Alex,female,high,none,6,0.36325,fill,
407,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy1,airport_crit,5,-7,none,Sam,Riley,female,low,1:30,7,0.45503333333333335,crit,
407,condition1,female,fill,NA,4,filler_girl4,filler_girl3,restaurant_fill,5,-5,5,Dakota,Devin,female,low,none,8,0.33516666666666667,fill,
160,condition1,female,fill,NA,1,filler_girl4,filler_girl3,restaurant_fill,10,-11,5,Riley,Jamie,female,low,none,1,0.2527333333333333,fill,
160,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy2,premiere_crit,10,-10,none,Ash,Morgan,female,low,8:00,2,0.27945,crit,
160,condition1,male,fill,NA,2,filler_guy2,filler_guy1,phone_fill,10,-15,10,Taylor,Jordan,male,low,none,3,0.20638333333333336,fill,
160,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl2,airport_crit,5,-10,none,Quinn,Alex,male,low,9:30,4,0.23148333333333335,crit,
160,condition1,male,fill,NA,3,filler_girl2,filler_guy4,store_fill,10,-15,20,Shawn,Sam,female,high,none,5,0.22186666666666663,fill,
160,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl2,bank_crit,9,-6,none,Kendall,Jessie,male,high,1:30,6,0.24138333333333337,crit,
160,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl1,shopping_crit,5,-10,none,Devin,Dakota,male,high,3:00,7,0.2448,crit,
160,condition1,female,fill,NA,4,filler_guy3,filler_girl1,coffee_fill,10,-16,15,Casey,Skyler,male,high,none,8,0.18455,fill,
202,condition1,female,fill,NA,1,filler_guy3,filler_girl2,restaurant_fill,10,-15,10,Riley,Skyler,male,low,none,1,0.48865,fill,
202,condition1,female,hippie,1,NA,hippie_girl1,hippie_girl2,airport_crit,0,-5,none,Taylor,Shawn,female,low,9:30,2,0.28331666666666666,crit,
202,condition1,male,nerd,2,NA,nerd_guy1,nerd_guy2,bank_crit,0,0,none,Casey,Sam,male,high,8:00,3,0.1932,crit,
202,condition1,female,fill,NA,2,filler_guy4,filler_girl4,store_fill,0,-10,15,Jessie,Kendall,male,high,none,4,0.2736,fill,
202,condition1,female,fill,NA,3,filler_girl1,filler_girl3,phone_fill,0,-16,5,Quinn,Jordan,female,low,none,5,0.16093333333333334,fill,
202,condition1,male,fill,NA,4,filler_guy2,filler_guy1,coffee_fill,10,5,20,Morgan,Alex,male,high,none,6,0.2672,fill,
202,condition1,female,nerd,3,NA,nerd_girl2,nerd_girl1,premiere_crit,5,-10,none,Jamie,Devin,female,low,3:00,7,0.22986666666666664,crit,
202,condition1,male,hippie,4,NA,hippie_guy1,hippie_guy2,shopping_crit,0,0,none,Ash,Dakota,male,high,1:30,8,0.20081666666666667,crit,
505,condition1,female,fill,NA,1,filler_guy4,filler_girl1,store_fill,0,0,10,Ash,Taylor,male,high,none,1,0.24101666666666663,fill,
505,condition1,male,nerd,1,NA,nerd_guy2,nerd_guy1,premiere_crit,0,0,none,Jessie,Quinn,male,low,3:00,2,0.15813333333333332,crit,
505,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl2,bank_crit,4,0,none,Shawn,Skyler,male,high,1:30,3,0.3902,crit,
505,condition1,female,fill,NA,2,filler_guy2,filler_girl3,restaurant_fill,0,-5,5,Alex,Devin,male,low,none,4,0.16566666666666666,fill,
505,condition1,female,nerd,3,NA,nerd_girl1,nerd_girl2,airport_crit,0,0,none,Casey,Kendall,female,low,9:30,5,0.12236666666666668,crit,
505,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,shopping_crit,0,0,none,Riley,Jordan,male,high,8:00,6,0.10923333333333334,crit,
505,condition1,female,fill,NA,3,filler_girl4,filler_girl2,phone_fill,20,6,20,Dakota,Sam,female,low,none,7,0.22406666666666664,fill,
505,condition1,male,fill,NA,4,filler_guy1,filler_guy3,coffee_fill,0,0,15,Jamie,Morgan,male,high,none,8,0.0952,fill,
215,condition1,female,fill,NA,1,filler_girl1,filler_girl2,coffee_fill,5,-10,5,Casey,Alex,female,high,none,1,0.8551666666666666,fill,
215,condition1,female,fill,NA,2,filler_guy1,filler_girl4,store_fill,10,-15,15,Ash,Jessie,male,high,none,2,0.3667666666666667,fill,
215,condition1,female,nerd,1,NA,nerd_guy1,nerd_girl2,airport_crit,4,-3,none,Dakota,Sam,male,low,1:30,3,0.5086833333333334,crit,
215,condition1,male,fill,NA,3,filler_guy4,filler_guy2,restaurant_fill,10,-10,10,Jamie,Shawn,male,low,none,4,0.2201,fill,
215,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl1,premiere_crit,12,-8,none,Taylor,Kendall,male,low,3:00,5,0.4529666666666667,crit,
215,condition1,male,fill,NA,4,filler_girl3,filler_guy3,phone_fill,15,-20,20,Jordan,Morgan,female,low,none,6,0.19936666666666664,fill,
215,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy2,bank_crit,2,-3,none,Quinn,Devin,female,high,8:00,7,0.5835333333333333,crit,
215,condition1,male,hippie,4,NA,hippie_girl2,hippie_guy1,shopping_crit,3,-3,none,Skyler,Riley,female,high,9:30,8,0.38571666666666665,crit,
237,condition1,female,fill,NA,1,filler_guy2,filler_girl2,store_fill,11,-12,5,Taylor,Devin,male,high,none,1,0.8442833333333334,fill,
237,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy1,shopping_crit,4,-7,none,Ash,Sam,female,high,9:30,2,0.38845,crit,
237,condition1,male,fill,NA,2,filler_girl4,filler_guy4,phone_fill,14,-16,20,Skyler,Jessie,female,low,none,3,0.4169333333333333,fill,
237,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl1,premiere_crit,7,-10,none,Riley,Kendall,male,low,3:00,4,0.3048166666666667,crit,
237,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy1,bank_crit,6,-9,none,Alex,Quinn,female,high,8:00,5,0.4562833333333333,crit,
237,condition1,male,fill,NA,3,filler_girl1,filler_guy3,restaurant_fill,12,-14,15,Dakota,Shawn,female,low,none,6,0.3401,fill,
237,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl1,airport_crit,6,-7,none,Jamie,Casey,male,low,1:30,7,0.15086666666666668,crit,
237,condition1,male,fill,NA,4,filler_girl3,filler_guy1,coffee_fill,11,-11,10,Jordan,Morgan,female,high,none,8,0.31656666666666666,fill,
332,condition1,female,fill,NA,1,filler_guy4,filler_girl1,restaurant_fill,0,0,20,Ash,Shawn,male,low,none,1,0.16498333333333334,fill,
332,condition1,female,fill,NA,2,filler_girl3,filler_girl4,phone_fill,0,0,15,Morgan,Jordan,female,low,none,2,0.07033333333333333,fill,
332,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy2,bank_crit,8,-8,none,Riley,Taylor,female,high,8:00,3,0.21366666666666667,crit,
332,condition1,male,fill,NA,3,filler_girl2,filler_guy2,store_fill,12,-14,10,Jamie,Skyler,female,high,none,4,0.14773333333333333,fill,
332,condition1,male,fill,NA,4,filler_guy1,filler_guy3,coffee_fill,12,-13,5,Kendall,Dakota,male,high,none,5,0.12413333333333332,fill,
332,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy2,premiere_crit,8,-9,none,Quinn,Sam,female,low,3:00,6,0.1282,crit,
332,condition1,female,hippie,3,NA,hippie_guy1,hippie_girl1,airport_crit,7,-7,none,Casey,Devin,male,low,1:30,7,0.1194,crit,
